# File Name: TESTWORDS.txt
# File Size: 289282      
# File Date: 01/01/2026 19:36:17
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2026
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	NOSPACE	NOETERNAL	ETERNAL	NOHELL	YESHELL	SHEOL	GEHENNA	HADES	TARTARUS	ABYSS	LOF	END
Holy-Bible---Ndwewe---Ndwewe-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Nend---Mark	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Nepali---Nepali-Bible	0	GROUP=0/0/0	GROUP=0/0/0	नरकको=3/3/0, नरकमा=8/8/0, GROUP=11/11/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Nepali---Nepali-Contemporary	0	GROUP=0/0/0	GROUP=0/0/0	नरकको=8/8/0, नरकमा=9/6/3, GROUP=17/14/3	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Ngoni---Ngoni-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Nkangala---Nkangala-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Norwegian---Living-Bible	0	GROUP=0/0/0	GROUP=0/0/0	helvete=12/12/0, helvedes=0/0/0, helvede=1/1/0, GROUP=13/13/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Norwegian---Norwegian-Bible	0	GROUP=0/0/0	GROUP=0/0/0	helvete=0/0/0, helvedes=4/4/0, helvede=8/8/0, GROUP=12/12/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Norwegian---Norwegian-Student-Bible	0	GROUP=0/0/0	GROUP=0/0/0	helvete=0/0/0, helvedes=0/0/0, helvede=0/0/0, GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=1/0/1, GROUP=1/0/1
Holy-Bible---Oriya---Oriya-Bible	0	GROUP=0/0/0	GROUP=0/0/0	ନର୍କରେ=13/10/3, GROUP=13/10/3	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Oromo---New-World	0	GROUP=0/0/0	GROUP=0/0/0	gahaannam=3/3/0, gahaannamtu=1/1/0, gahaannamis=4/1/3, gahaannamitti=6/6/0, gahaannamiitti=2/2/0, gahaannamiittiin=0/0/0, GROUP=16/13/3	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Oromo---West-Central-Oromo-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Oyda---Oyda-Bible-Latin	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Oyda---Oyde-Bible-Ethiopic	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Padoe---Padoe-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Palaung-Shwe---Shwe-Palaung-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Panjabi---Punjabi-Bible	0	GROUP=0/0/0	GROUP=0/0/0	ਨਰਕ=15/14/1, GROUP=15/14/1	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Pengo---Pengo-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Persian---Old-Persion-Version-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Persian---Open-Contemporary	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Pogolo---Pogoro-Bible	0	GROUP=0/0/0	GROUP=0/0/0	Jehanamu=14/12/2, GROUP=14/12/2	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Pohnpeian---Pohnpeian-NT-Psalms-New-Alphabet	0	GROUP=0/0/0	GROUP=0/0/0	pweleko=20/20/0, GROUP=20/20/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Pohnpeian---Pohnpeian-NT-Psalms-Old-Alphabet	0	GROUP=0/0/0	GROUP=0/0/0	pweleko=20/20/0, GROUP=20/20/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Polci---Polci-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Polish---Open-Access-Word-of-Life	0	GROUP=0/0/0	GROUP=0/0/0	piekło=1/1/0, piekła=12/11/1, piekielne=0/0/0, piekle=3/3/0, GROUP=16/15/1	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Polish---Polish-Gdansk	0	GROUP=0/0/0	GROUP=0/0/0	piekło=11/10/1, piekła=17/17/0, piekielne=2/2/0, piekle=3/3/0, GROUP=33/32/1	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Polish---Polish-Updated-Gdansk	0	GROUP=0/0/0	GROUP=0/0/0	piekło=12/11/1, piekła=30/30/0, piekielne=0/0/0, piekle=5/5/0, GROUP=47/46/1	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Portuguese---Almeida-Bible-1911	0	eterno=41/14/0, eternos=6/2/0, eterna=69/51/1, eternas=7/2/0, eternamente=51/12/1, sempiterno=3/1/0, eternidade=15/2/0, GROUP=192/84/2	eterno=41/14/27, eternos=6/2/4, eterna=69/51/18, eternas=7/2/5, eternamente=51/12/39, sempiterno=3/1/2, eternidade=15/2/13, perpétuo=0/0/0, sempre=357/38/319, séculos=0/0/0, século=0/0/0, tempos antigos=6/0/6, sua geração=7/1/6, antiguidade=28/0/28, desde o princípio=0/0/0, todas=930/16/914, verdadeira vida=0/0/0, mundo=220/25/195, mundos=0/0/0, era=868/4/864, tempo=438/5/433, universo=0/0/0, GROUP=3046/173/2873	inferno=52/52/0, GROUP=52/52/0	inferno=52/52/0, GROUP=52/52/0	Seol=0/0/0, sepultura=74/29/45, GROUP=74/29/45	inferno=52/52/0, GROUP=52/52/0	hades=0/0/0, GROUP=0/0/0	inferno=52/52/0, GROUP=52/52/0	abismo=0/0/0, abismos=0/0/0, GROUP=0/0/0	lago de fogo=1/1/0, lago ardente de fogo=0/0/0, GROUP=1/1/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Portuguese---Almeida-NewOrthography	0	eterno=41/14/0, eternos=6/2/0, eterna=69/51/1, eternas=7/2/0, eternamente=51/12/1, sempiterno=3/1/0, eternidade=15/2/0, GROUP=192/84/2	eterno=41/14/27, eternos=6/2/4, eterna=69/51/18, eternas=7/2/5, eternamente=51/12/39, sempiterno=3/1/2, eternidade=15/2/13, perpétuo=52/1/51, sempre=357/38/319, séculos=16/14/2, século=26/14/12, tempos antigos=6/0/6, sua geração=7/1/6, antiguidade=28/0/28, desde o princípio=34/1/33, todas=930/16/914, verdadeira vida=0/0/0, mundo=220/25/195, mundos=0/0/0, era=868/4/864, tempo=438/5/433, universo=0/0/0, GROUP=3174/203/2971	inferno=52/52/0, GROUP=52/52/0	inferno=52/52/0, GROUP=52/52/0	Seol=0/0/0, sepultura=74/29/45, GROUP=74/29/45	inferno=52/52/0, GROUP=52/52/0	hades=0/0/0, GROUP=0/0/0	inferno=52/52/0, GROUP=52/52/0	abismo=37/11/26, abismos=14/0/14, GROUP=51/11/40	lago de fogo=1/1/0, lago ardente de fogo=0/0/0, GROUP=1/1/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Portuguese---Biblia-Livre	0	eterno=44/14/0, eternos=4/1/0, eterna=67/51/0, eternas=7/2/0, eternamente=22/7/0, sempiterno=0/0/0, eternidade=10/1/0, GROUP=154/76/0	eterno=44/14/30, eternos=4/1/3, eterna=67/51/16, eternas=7/2/5, eternamente=22/7/15, sempiterno=0/0/0, eternidade=10/1/9, perpétuo=45/0/45, sempre=409/47/362, séculos=2/0/2, século=1/0/1, tempos antigos=10/0/10, sua geração=5/0/5, antiguidade=12/1/11, desde o princípio=36/3/33, todas=1033/18/1015, verdadeira vida=1/0/1, mundo=212/18/194, mundos=0/0/0, era=909/13/896, tempo=488/8/480, universo=2/2/0, GROUP=3319/186/3133	inferno=13/13/0, GROUP=13/13/0	inferno=13/13/0, GROUP=13/13/0	Xeol=72/72/0, GROUP=72/72/0	inferno=13/13/0, GROUP=13/13/0	Xeol=72/72/0, hades=0/0/0, GROUP=72/72/0	inferno=13/13/0, GROUP=13/13/0	abismo=29/9/20, abismos=12/0/12, GROUP=41/9/32	lago de fogo=3/3/0, lago ardente de fogo=0/0/0, lago que queima com fogo=1/1/0, GROUP=4/4/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Portuguese---Free-for-All	0	eterno=17/16/1, eternos=1/1/0, eterna=59/56/3, eternas=2/2/0, eternamente=2/2/0, sempiterno=0/0/0, eternidade=3/3/0, GROUP=84/80/4	eterno=17/16/1, eternos=1/1/0, eterna=59/56/3, eternas=2/2/0, eternamente=2/2/0, sempiterno=0/0/0, eternidade=3/3/0, perpétuo=0/0/0, sempre=161/48/113, séculos=1/1/0, século=0/0/0, tempos antigos=0/0/0, sua geração=0/0/0, antiguidade=0/0/0, desde o princípio=8/0/8, todas=209/5/204, verdadeira vida=1/0/1, mundo=234/36/198, mundos=0/0/0, era=234/3/231, tempo=167/8/159, universo=5/2/3, GROUP=1104/183/921	inferno=0/0/0, GROUP=0/0/0	inferno=0/0/0, GROUP=0/0/0	Xeol=0/0/0, GROUP=0/0/0	inferno=0/0/0, GROUP=0/0/0	Xeol=0/0/0, hades=3/3/0, GROUP=3/3/0	inferno=0/0/0, GROUP=0/0/0	abismo=9/8/1, abismos=1/1/0, GROUP=10/9/1	lago de fogo=4/4/0, lago ardente de fogo=0/0/0, lago que queima com fogo=1/1/0, GROUP=5/5/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Portuguese---New-Open-Access	0	eterno=40/16/0, eternos=3/1/0, eterna=80/52/0, eternas=8/3/0, eternamente=11/4/0, sempiterno=0/0/0, eternidade=13/1/0, GROUP=155/77/0	eterno=40/16/24, eternos=3/1/2, eterna=80/52/28, eternas=8/3/5, eternamente=11/4/7, sempiterno=0/0/0, eternidade=13/1/12, perpétuo=9/0/9, sempre=495/41/454, séculos=5/5/0, século=1/1/0, tempos antigos=27/0/27, sua geração=3/0/3, antiguidade=5/1/4, desde o princípio=18/0/18, todas=1069/16/1053, verdadeira vida=1/0/1, mundo=226/28/198, mundos=0/0/0, era=970/7/963, tempo=539/9/530, universo=5/2/3, GROUP=3528/187/3341	inferno=14/14/0, GROUP=14/14/0	inferno=14/14/0, GROUP=14/14/0	Xeol=0/0/0, GROUP=0/0/0	inferno=14/14/0, GROUP=14/14/0	Xeol=0/0/0, hades=8/8/0, GROUP=8/8/0	inferno=14/14/0, GROUP=14/14/0	abismo=22/10/12, abismos=3/0/3, GROUP=25/10/15	lago de fogo=3/3/0, lago ardente de fogo=0/0/0, lago que queima com fogo=0/0/0, GROUP=3/3/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Portuguese---Open-New-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Portuguese---Portuguese-Trans-Trans	0	GROUP=0/0/0	eterno=16/8/8, eternos=0/0/0, eterna=48/15/33, eternas=3/1/2, eternamente=95/35/60, sempiterno=0/0/0, eternidade=0/0/0, perpétuo=0/0/0, sempre=336/78/258, séculos=3/1/2, século=0/0/0, tempos antigos=0/0/0, sua geração=0/0/0, antiguidade=0/0/0, desde o princípio=2/1/1, todas=353/15/338, verdadeira vida=0/0/0, mundo=177/23/154, mundos=0/0/0, era=347/7/340, tempo=307/14/293, universo=9/2/7, GROUP=1696/200/1496	inferno=32/17/15, GROUP=32/17/15	inferno=32/17/15, GROUP=32/17/15	Xeol=0/0/0, GROUP=0/0/0	inferno=32/17/15, GROUP=32/17/15	Xeol=0/0/0, hades=0/0/0, GROUP=0/0/0	inferno=32/17/15, GROUP=32/17/15	abismo=7/7/0, abismos=0/0/0, GROUP=7/7/0	lago de fogo=1/1/0, lago ardente de fogo=0/0/0, lago que queima com fogo=0/0/0, GROUP=1/1/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Portuguese---World-Portuguese-Bible	0	eterno=50/15/0, eternos=3/1/0, eterna=75/53/1, eternas=6/2/0, eternamente=2/0/0, sempiterno=0/0/0, eternidade=9/1/0, GROUP=145/72/1	eterno=50/15/35, eternos=3/1/2, eterna=75/53/22, eternas=6/2/4, eternamente=2/0/2, sempiterno=0/0/0, eternidade=9/1/8, perpétuo=12/0/12, sempre=518/54/464, séculos=4/4/0, século=0/0/0, tempos antigos=8/0/8, sua geração=3/0/3, antiguidade=5/0/5, desde o princípio=0/0/0, todas=1097/17/1080, verdadeira vida=0/0/0, mundo=234/22/212, mundos=1/1/0, era=945/11/934, tempo=338/8/330, universo=1/1/0, GROUP=3311/190/3121	inferno=4/4/0, GROUP=4/4/0	inferno=4/4/0, GROUP=4/4/0	Xeol=0/0/0, GROUP=0/0/0	inferno=4/4/0, GROUP=4/4/0	Xeol=0/0/0, hades=10/10/0, GROUP=10/10/0	inferno=4/4/0, GROUP=4/4/0	abismo=13/9/4, abismos=0/0/0, GROUP=13/9/4	lago de fogo=4/4/0, lago ardente de fogo=0/0/0, lago que queima com fogo=0/0/0, GROUP=4/4/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Potawatomi---Potawatomi-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Powari---Powari-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Rakhine---Rakhine-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Rangi---Rangi-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Reli---Reli-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Rohingya---Kitabul-Mukaddos-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Rohingya---Rohingya-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romani---Balkans-Arli-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romani---Eastern-Vlakh	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romani-Vlax---Arli-Luke	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romani-Vlax---Chergash-Luke	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romani-Vlax---Gurbet-Luke	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romani-Vlax---Lovaric-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romani-Vlax---Servi-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romanian---BTF-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romanian---Bayash-Luke	0	GROUP=0/0/0	GROUP=0/0/0	pakao=1/1/0, GROUP=1/1/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romanian---Cyrillic	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romanian---Free-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Romanian---Ludari-Luke	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Rote-Dela---Rote-Dela-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Russian---Russian-Synodal-Translation	0	GROUP=0/0/0	вечную=28/27/1, века=49/23/26, вечный=30/4/26, веке=7/6/1, веки=81/30/51, вечные=6/1/5, мира=121/8/113, вовек=120/21/99, вечной=19/14/5, вечно=52/3/49, вечная=14/8/6, вечности=3/2/1, GROUP=530/147/383	аде=5/5/0, ада=15/10/5, адского=1/1/0, преисподнюю=22/17/5, геенне=2/2/0, геенны=2/2/0, геенну=8/8/0, адского=1/1/0, преисподней=17/16/1, преисподняя=10/10/0, преисподнею=2/2/0, GROUP=85/74/11	аде=5/5/0, ада=15/10/5, адского=1/1/0, преисподнюю=22/17/5, во гроб=11/3/8, геенны=2/2/0, геенну=8/8/0, адского=1/1/0, в озеро огненное=4/4/0, бездну=6/4/2, преисподней=17/16/1, преисподняя=10/10/0, преисподнею=2/2/0, GROUP=104/83/21	аде=5/5/0, ада=15/10/5, адского=1/1/0, преисподнюю=22/17/5, во гроб=11/3/8, преисподней=17/16/1, преисподняя=10/10/0, преисподнею=2/2/0, GROUP=83/64/19	аде=5/5/0, ада=15/10/5, адского=1/1/0, геенны=2/2/0, геенну=8/8/0, геенне=2/2/0, GROUP=33/28/5	аде=5/5/0, ада=15/10/5, адского=1/1/0, преисподней=17/16/1, преисподняя=10/10/0, преисподнею=2/2/0, GROUP=50/44/6	аде=5/5/0, ада=15/10/5, адского=1/1/0, GROUP=21/16/5	бездну=6/4/2, GROUP=6/4/2	в озеро огненное=4/4/0, GROUP=4/4/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Saafi-Saafi---Saafi-Saafi-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Safwa---Safwa-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Sakachep---Sakachep-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
Holy-Bible---Sanga---Sanga-Bible	0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	GROUP=0/0/0	NULL=0/0/0, GROUP=0/0/0
