# File Name: CHECKDATA.txt
# File Size: 10613692    
# File Date: 09/19/2026 19:13:35
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2026
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	CHECKDATA	VREF	INDEX	BOOK	CHAPTER	VERSE	TEXT
Holy-Bible---Marathi---Marathi-Bible	Sour txt != Sta2	064-3JO-001-014	064	3JO	001	015	त्याऐवजी, तुला लवकर भेटण्याची मला आशा आहे. मग आपल्याला समोरासमोर बोलता येईल. तुझ्याबरोबर शांती असो. तुझे मित्र तुला सलाम सांगतात. तेथील सर्व मित्रांना नावाने आमचा सलाम सांग.
Holy-Bible---Marathi---Marathi-Bible	Sour txt != Aion	064-3JO-001-014	064	3JO	001	015	तुझ्याबरोबर शांती असो. तुझे मित्र तुला सलाम सांगतात. तेथील सर्व मित्रांना नावाने आमचा सलाम सांग.
Holy-Bible---Marathi---Marathi-Bible	Sour txt != Aio2	064-3JO-001-014	064	3JO	001	015	त्याऐवजी, तुला लवकर भेटण्याची मला आशा आहे. मग आपल्याला समोरासमोर बोलता येईल. तुझ्याबरोबर शांती असो. तुझे मित्र तुला सलाम सांगतात. तेथील सर्व मित्रांना नावाने आमचा सलाम सांग.
Holy-Bible---Marathi---Marathi-Bible	Sour txt != Stan	066-REV-013-001	066	REV	013	001	आणि मी बघितले की, एक पशू समुद्रातून वर आला. त्यास दहा शिंगे आणि सात डोकी होती. त्याच्या शिंगांवर दहा मुकुट होते व त्याच्या डोक्यांवर देवाचा अपमान करणारी नावे होती.
Holy-Bible---Marathi---Marathi-Bible	Sour txt != Sta2	066-REV-013-001	066	REV	013	001	आणि तो अजगर समुद्राच्या वाळूवर उभा राहिला. आणि मी बघितले की, एक पशू समुद्रातून वर आला. त्यास दहा शिंगे आणि सात डोकी होती. त्याच्या शिंगांवर दहा मुकुट होते व त्याच्या डोक्यांवर देवाचा अपमान करणारी नावे होती.
Holy-Bible---Marathi---Marathi-Bible	Sour txt != Aion	066-REV-013-001	066	REV	013	001	आणि मी बघितले की, एक पशू समुद्रातून वर आला. त्यास दहा शिंगे आणि सात डोकी होती. त्याच्या शिंगांवर दहा मुकुट होते व त्याच्या डोक्यांवर देवाचा अपमान करणारी नावे होती.
Holy-Bible---Marathi---Marathi-Bible	Sour txt != Aio2	066-REV-013-001	066	REV	013	001	आणि तो अजगर समुद्राच्या वाळूवर उभा राहिला. आणि मी बघितले की, एक पशू समुद्रातून वर आला. त्यास दहा शिंगे आणि सात डोकी होती. त्याच्या शिंगांवर दहा मुकुट होते व त्याच्या डोक्यांवर देवाचा अपमान करणारी नावे होती.
Holy-Bible---Marathi---Marathi-Bible	Data checks: aionian=31092 standard=31092 source=31094						
Holy-Bible---Marathi---Marathi-Indian-Bible	Aion txt != Sour	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) येशू आठवड्याच्या पहिल्या दिवशी पहाटे पुनरुत्थित झाले. ते सर्वप्रथम ज्या स्त्रीमधून त्यांनी सात भुते काढली होती त्या मग्दालिया मरीयेला प्रकट झाले.
Holy-Bible---Marathi---Marathi-Indian-Bible	Aion txt != Sou2	041-MAR-016-009	041	MAR	016	009	येशू आठवड्याच्या पहिल्या दिवशी पहाटे पुनरुत्थित झाले. ते सर्वप्रथम ज्या स्त्रीमधून त्यांनी सात भुते काढली होती त्या मग्दालिया मरीयेला प्रकट झाले.
Holy-Bible---Marathi---Marathi-Indian-Bible	Aion txt != Stan	043-JOH-003-015	043	JOH	003	015	जो कोणी त्याजवर विश्वास ठेवेल, त्याला सार्वकालिक जीवन प्राप्त होईल.” (aiōnios g166)
Holy-Bible---Marathi---Marathi-Indian-Bible	Aion txt != Sta2	043-JOH-003-015	043	JOH	003	015	जो कोणी त्याजवर विश्वास ठेवेल, त्याला सार्वकालिक जीवन प्राप्त होईल.”
Holy-Bible---Marathi---Marathi-Indian-Bible	Aion txt != Sour	043-JOH-003-015	043	JOH	003	015	जो कोणी त्याजवर विश्वास ठेवेल, त्याला सार्वकालिक जीवन प्राप्त होईल.” (aiōnios g166)
Holy-Bible---Marathi---Marathi-Indian-Bible	Aion txt != Sou2	043-JOH-003-015	043	JOH	003	015	जो कोणी त्याजवर विश्वास ठेवेल, त्याला सार्वकालिक जीवन प्राप्त होईल.”
Holy-Bible---Marathi---Marathi-Indian-Bible	Aion txt != Stan	043-JOH-003-016	043	JOH	003	016	कारण परमेश्वराने जगावर एवढी प्रीती केली की त्यांनी आपला एकुलता एक पुत्र दिला, यासाठी की, जो कोणी त्यांच्यावर विश्वास ठेवतो, त्याचा नाश होऊ नये तर त्याला सार्वकालिक जीवन प्राप्त व्हावे. (aiōnios g166)
Holy-Bible---Marathi---Marathi-Indian-Bible	Aion txt != Sta2	043-JOH-003-016	043	JOH	003	016	कारण परमेश्वराने जगावर एवढी प्रीती केली की त्यांनी आपला एकुलता एक पुत्र दिला, यासाठी की, जो कोणी त्यांच्यावर विश्वास ठेवतो, त्याचा नाश होऊ नये तर त्याला सार्वकालिक जीवन प्राप्त व्हावे.
Holy-Bible---Marathi---Marathi-Indian-Bible	Aion txt != Sour	043-JOH-003-016	043	JOH	003	016	कारण परमेश्वराने जगावर एवढी प्रीती केली की त्यांनी आपला एकुलता एक पुत्र दिला, यासाठी की, जो कोणी त्यांच्यावर विश्वास ठेवतो, त्याचा नाश होऊ नये तर त्याला सार्वकालिक जीवन प्राप्त व्हावे. (aiōnios g166)
Holy-Bible---Marathi---Marathi-Indian-Bible	Aion txt != Sou2	043-JOH-003-016	043	JOH	003	016	कारण परमेश्वराने जगावर एवढी प्रीती केली की त्यांनी आपला एकुलता एक पुत्र दिला, यासाठी की, जो कोणी त्यांच्यावर विश्वास ठेवतो, त्याचा नाश होऊ नये तर त्याला सार्वकालिक जीवन प्राप्त व्हावे.
Holy-Bible---Marathi---Marathi-Indian-Bible	Aion txt != Sour	064-3JO-001-015	064	3JO	001	014	तुमची भेट लवकरच होईल, अशी मला आशा आहे आणि तेव्हा आपण समोरासमोर बोलू. तुम्हाला शांती लाभो. येथील मित्र तुम्हाला शुभेच्छा पाठवितात. कृपया तेथील मित्रांपैकी प्रत्येकाला त्यांच्या नावाने शुभेच्छा दे.
Holy-Bible---Marathi---Marathi-Indian-Bible	Aion txt != Sou2	064-3JO-001-015	064	3JO	001	014	तुम्हाला शांती लाभो. येथील मित्र तुम्हाला शुभेच्छा पाठवितात. कृपया तेथील मित्रांपैकी प्रत्येकाला त्यांच्या नावाने शुभेच्छा दे.
Holy-Bible---Marathi---Marathi-Indian-Bible	Sour txt != Stan	041-MAR-016-009	041	MAR	016	009	येशू आठवड्याच्या पहिल्या दिवशी पहाटे पुनरुत्थित झाले. ते सर्वप्रथम ज्या स्त्रीमधून त्यांनी सात भुते काढली होती त्या मग्दालिया मरीयेला प्रकट झाले.
Holy-Bible---Marathi---Marathi-Indian-Bible	Sour txt != Sta2	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) येशू आठवड्याच्या पहिल्या दिवशी पहाटे पुनरुत्थित झाले. ते सर्वप्रथम ज्या स्त्रीमधून त्यांनी सात भुते काढली होती त्या मग्दालिया मरीयेला प्रकट झाले.
Holy-Bible---Marathi---Marathi-Indian-Bible	Sour txt != Aion	041-MAR-016-009	041	MAR	016	009	येशू आठवड्याच्या पहिल्या दिवशी पहाटे पुनरुत्थित झाले. ते सर्वप्रथम ज्या स्त्रीमधून त्यांनी सात भुते काढली होती त्या मग्दालिया मरीयेला प्रकट झाले.
Holy-Bible---Marathi---Marathi-Indian-Bible	Sour txt != Aio2	041-MAR-016-009	041	MAR	016	009	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) येशू आठवड्याच्या पहिल्या दिवशी पहाटे पुनरुत्थित झाले. ते सर्वप्रथम ज्या स्त्रीमधून त्यांनी सात भुते काढली होती त्या मग्दालिया मरीयेला प्रकट झाले.
Holy-Bible---Marathi---Marathi-Indian-Bible	Sour txt != Aion	043-JOH-003-015	043	JOH	003	015	जो कोणी त्याजवर विश्वास ठेवेल, त्याला सार्वकालिक जीवन प्राप्त होईल.”
Holy-Bible---Marathi---Marathi-Indian-Bible	Sour txt != Aio2	043-JOH-003-015	043	JOH	003	015	जो कोणी त्याजवर विश्वास ठेवेल, त्याला सार्वकालिक जीवन प्राप्त होईल.” (aiōnios g166)
Holy-Bible---Marathi---Marathi-Indian-Bible	Sour txt != Aion	043-JOH-003-016	043	JOH	003	016	कारण परमेश्वराने जगावर एवढी प्रीती केली की त्यांनी आपला एकुलता एक पुत्र दिला, यासाठी की, जो कोणी त्यांच्यावर विश्वास ठेवतो, त्याचा नाश होऊ नये तर त्याला सार्वकालिक जीवन प्राप्त व्हावे.
Holy-Bible---Marathi---Marathi-Indian-Bible	Sour txt != Aio2	043-JOH-003-016	043	JOH	003	016	कारण परमेश्वराने जगावर एवढी प्रीती केली की त्यांनी आपला एकुलता एक पुत्र दिला, यासाठी की, जो कोणी त्यांच्यावर विश्वास ठेवतो, त्याचा नाश होऊ नये तर त्याला सार्वकालिक जीवन प्राप्त व्हावे. (aiōnios g166)
Holy-Bible---Marathi---Marathi-Indian-Bible	Sour txt != Stan	064-3JO-001-014	064	3JO	001	015	तुम्हाला शांती लाभो. येथील मित्र तुम्हाला शुभेच्छा पाठवितात. कृपया तेथील मित्रांपैकी प्रत्येकाला त्यांच्या नावाने शुभेच्छा दे.
Holy-Bible---Marathi---Marathi-Indian-Bible	Sour txt != Sta2	064-3JO-001-014	064	3JO	001	015	तुमची भेट लवकरच होईल, अशी मला आशा आहे आणि तेव्हा आपण समोरासमोर बोलू. तुम्हाला शांती लाभो. येथील मित्र तुम्हाला शुभेच्छा पाठवितात. कृपया तेथील मित्रांपैकी प्रत्येकाला त्यांच्या नावाने शुभेच्छा दे.
Holy-Bible---Marathi---Marathi-Indian-Bible	Sour txt != Aion	064-3JO-001-014	064	3JO	001	015	तुम्हाला शांती लाभो. येथील मित्र तुम्हाला शुभेच्छा पाठवितात. कृपया तेथील मित्रांपैकी प्रत्येकाला त्यांच्या नावाने शुभेच्छा दे.
Holy-Bible---Marathi---Marathi-Indian-Bible	Sour txt != Aio2	064-3JO-001-014	064	3JO	001	015	तुमची भेट लवकरच होईल, अशी मला आशा आहे आणि तेव्हा आपण समोरासमोर बोलू. तुम्हाला शांती लाभो. येथील मित्र तुम्हाला शुभेच्छा पाठवितात. कृपया तेथील मित्रांपैकी प्रत्येकाला त्यांच्या नावाने शुभेच्छा दे.
Holy-Bible---Marathi---Marathi-Indian-Bible	Data checks: aionian=31076 standard=31076 source=31077						
Holy-Bible---Marghi-South---Marghi-South-Bible	Aion txt != Stan	043-JOH-003-015	043	JOH	003	015	aga kalar ndǝra mbǝrsa ǝnga ja wu uya pi gǝra kuɗau.” (aiōnios g166)
Holy-Bible---Marghi-South---Marghi-South-Bible	Aion txt != Sta2	043-JOH-003-015	043	JOH	003	015	aga kalar ndǝra mbǝrsa ǝnga ja wu uya pi gǝra kuɗau.”
Holy-Bible---Marghi-South---Marghi-South-Bible	Aion txt != Sour	043-JOH-003-015	043	JOH	003	015	aga kalar ndǝra mbǝrsa ǝnga ja wu uya pi gǝra kuɗau.” (aiōnios g166)
Holy-Bible---Marghi-South---Marghi-South-Bible	Aion txt != Sou2	043-JOH-003-015	043	JOH	003	015	aga kalar ndǝra mbǝrsa ǝnga ja wu uya pi gǝra kuɗau.”
Holy-Bible---Marghi-South---Marghi-South-Bible	Aion txt != Stan	043-JOH-003-016	043	JOH	003	016	“Arya Hyal ca yiwukur anǝ njir duniya gagaɗau, ca ngǝ ɗa ji lǝri Zǝr nyi zǝmǝ pir, aga kalar ndǝra hǝnggǝri ǝnga ja, naji wu tǝ mai, ama ju uya pi gǝra kuɗau. (aiōnios g166)
Holy-Bible---Marghi-South---Marghi-South-Bible	Aion txt != Sta2	043-JOH-003-016	043	JOH	003	016	“Arya Hyal ca yiwukur anǝ njir duniya gagaɗau, ca ngǝ ɗa ji lǝri Zǝr nyi zǝmǝ pir, aga kalar ndǝra hǝnggǝri ǝnga ja, naji wu tǝ mai, ama ju uya pi gǝra kuɗau.
Holy-Bible---Marghi-South---Marghi-South-Bible	Aion txt != Sour	043-JOH-003-016	043	JOH	003	016	“Arya Hyal ca yiwukur anǝ njir duniya gagaɗau, ca ngǝ ɗa ji lǝri Zǝr nyi zǝmǝ pir, aga kalar ndǝra hǝnggǝri ǝnga ja, naji wu tǝ mai, ama ju uya pi gǝra kuɗau. (aiōnios g166)
Holy-Bible---Marghi-South---Marghi-South-Bible	Aion txt != Sou2	043-JOH-003-016	043	JOH	003	016	“Arya Hyal ca yiwukur anǝ njir duniya gagaɗau, ca ngǝ ɗa ji lǝri Zǝr nyi zǝmǝ pir, aga kalar ndǝra hǝnggǝri ǝnga ja, naji wu tǝ mai, ama ju uya pi gǝra kuɗau.
