# File Name: SKIPPED.txt
# File Size: 1878046     
# File Date: 12/28/2025 10:21:19
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2025
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	INDEX	BOOK	CHAPTER	VERSE	TEXT
Holy-Bible---Polish---Polish-Gdansk	019	PSA	045	001	Przedniejszemu śpiewakowi z synów Korego na Sosannim psalm nauczający, a pieśń weselna.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	046	001	Przedniejszemu śpiewakowi z synów Korego, na Alamot pieśń.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	047	001	Przedniejszemu śpiewakowi z synów Korego pieśń.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	048	001	Pieśń psalmu synów Korego.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	049	001	Przedniejszemu śpiewakowi z synów Korego psalm.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	051	001	Przedniejszemu śpiewakowi psalm Dawidowy.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	051	002	Gdy do niego przyszedł Natan prorok, potem jak był wszedł do Betsaby.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	052	001	Przedniejszemu śpiewakowi pieśń Dawidowa nauczająca.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	052	002	Gdy przyszedł Doeg Edomczyk, i oznajmił Saulowi, mówiąc: Dawid przyszedł do domu Achimelechowego.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	053	001	Przedniejszemu śpiewakowi na Machalat pieśń Dawidowa nauczająca.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	054	001	Przedniejszemu śpiewakowi na Neginot pieśń Dawidowa nauczająca.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	054	002	Gdy przyszli Zyfejczycy, i rzekli do Saula: Dawid się kryje przed tobą u nas.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	055	001	Przedniejszemu śpiewakowi na Neginot pieśń Dawidowa nauczająca.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	056	001	Przedniejszemu śpiewakowi o niemej gołębicy, na miejscach odległych, złoty psalm Dawidowy, gdy go w Gat Filistynowie pojmali.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	057	001	Przedniejszemu śpiewakowi, jako: Nie zatracaj, złoty psalm Dawidowy, kiedy uciekał przed Saulem do jaskini.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	058	001	Przedniejszemu śpiewakowi, jako: Nie zatracaj, pieśń złota Dawidowa.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	059	001	Przedniejszemu śpiewakowi, jako: Nie zatracaj, złota pieśń Dawidowa, gdy posłał Saul, aby strzeżono domu jego, a zabito go.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	060	001	Przedniejszemu śpiewakowi na Sussanedut złota pieśń Dawidowa do nauczania;
Holy-Bible---Polish---Polish-Gdansk	019	PSA	060	002	Gdy walczył przeciw Syryjczykom Nacharaim, i przeciw Syryjczykom Soby; gdy się wrócił Joab, poraziwszy Edomczyków w dolinie solnej dwanaście tysięcy.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	061	001	Przedniejszemu śpiewakowi na Neginot pieśń Dawidowa.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	062	001	Przedniejszemu śpiewakowi Jedytunowi psalm Dawidowy.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	063	001	Psalm Dawidowy, gdy był na puszczy Judzkiej.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	064	001	Przedniejszemu śpiewakowi psalm Dawidowy.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	065	001	Przedniejszemu śpiewakowi psalm i pieśń Dawidowa.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	067	001	Przedniejszemu śpiewakowi na Neginot psalm ku śpiewaniu.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	068	001	Przedniejszemu śpiewakowi psalm Dawidowy ku śpiewaniu.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	069	001	Przedniejszemu śpiewakowi na Sosannim psalm Dawidowy.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	070	001	Przedniejszemu śpiewakowi psalm Dawidowy na wspominamie.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	075	001	Przedniejszemu śpiewakowi, jako: Nie zatracaj, psalm i pieśń Asafowa.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	076	001	Przedniejszemu śpiewakowi na Neginot, psalm i pieśń Asafowi.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	077	001	Przedniejszemu śpiewakowi dla Jedytuna psalm Asafowy.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	080	001	Przedniejszemu śpiewakowi na Sosannim psalm świadectwa Asafowi.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	081	001	Przedniejszemu śpiewakowi na Gittyt, Asafowi.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	083	001	Pieśń i psalm Asafowy.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	084	001	Przedniejszemu śpiewakowi na Gittyt, synom Korego psalm.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	085	001	Przedniejszemu śpiewakowi synom Korego psalm.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	088	001	Pieśń a psalm synów Korego przedniejszemu śpiewakowi na Machalat ku śpiewaniu, nauczający, (złożony)od Hemana Ezrahytczyka.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	089	001	Nauczający (złożony) od Etana Ezrahytczyka.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	092	001	Psalm a pieśń na dzień sobotni.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	102	001	Modlitwa utrapionego, gdy będąc w ucisku, przed Panem wylewa żądość swoję.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	108	001	Pieśń psalmu samego Dawida.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	140	001	Przedniejszemu śpiewakowi psalm Dawidowy.
Holy-Bible---Polish---Polish-Gdansk	019	PSA	142	001	Pieśń wyuczająca Dawidowa, gdy był w jaskini, modlitwa jego.
Holy-Bible---Portuguese---Almeida-NewOrthography	007	JDG	005	031	Assim, ó Senhor, pereçam todos os teus inimigos! porém os que o amam sejam como o sol quando sai na sua força.
Holy-Bible---Portuguese---Almeida-NewOrthography	009	1SA	020	042	E disse Jonathan a David: vai-te em paz: o que nós temos jurado ambos em nome do Senhor, dizendo: O Senhor seja entre mim e ti, e entre a minha semente e a tua semente, seja perpetuamente.
Holy-Bible---Portuguese---Almeida-NewOrthography	011	1KI	022	043	E andou em todos os caminhos de seu pai Asa, não se desviou deles, fazendo o que era reto aos olhos do Senhor.
Holy-Bible---Portuguese---Almeida-NewOrthography	064	3JO	001	014	Mas espero vêr-te brevemente, e falaremos de boca a boca.
Holy-Bible---Portuguese---Biblia-Livre	040	MAT	017	021	—
Holy-Bible---Portuguese---Biblia-Livre	040	MAT	018	011	—
Holy-Bible---Portuguese---Biblia-Livre	040	MAT	023	014	—
Holy-Bible---Portuguese---Biblia-Livre	041	MAR	007	016	—
Holy-Bible---Portuguese---Biblia-Livre	041	MAR	009	044	—
Holy-Bible---Portuguese---Biblia-Livre	041	MAR	009	046	—
Holy-Bible---Portuguese---Biblia-Livre	041	MAR	011	026	—
Holy-Bible---Portuguese---Biblia-Livre	041	MAR	015	028	—
Holy-Bible---Portuguese---Biblia-Livre	042	LUK	017	036	—
Holy-Bible---Portuguese---Biblia-Livre	042	LUK	023	017	—
Holy-Bible---Portuguese---Biblia-Livre	044	ACT	008	037	—
Holy-Bible---Portuguese---Biblia-Livre	044	ACT	015	034	—
Holy-Bible---Portuguese---Biblia-Livre	044	ACT	024	007	—
Holy-Bible---Portuguese---Biblia-Livre	044	ACT	028	029	—
Holy-Bible---Portuguese---Biblia-Livre	045	ROM	016	024	—
Holy-Bible---Portuguese---Free-for-All	040	MAT	017	021	
Holy-Bible---Portuguese---Free-for-All	040	MAT	018	011	
Holy-Bible---Portuguese---Free-for-All	040	MAT	023	014	
Holy-Bible---Portuguese---Free-for-All	041	MAR	007	016	
Holy-Bible---Portuguese---Free-for-All	041	MAR	009	044	
Holy-Bible---Portuguese---Free-for-All	041	MAR	009	046	
Holy-Bible---Portuguese---Free-for-All	041	MAR	011	026	
Holy-Bible---Portuguese---Free-for-All	041	MAR	015	028	
Holy-Bible---Portuguese---Free-for-All	042	LUK	017	036	
Holy-Bible---Portuguese---Free-for-All	042	LUK	023	017	
Holy-Bible---Portuguese---Free-for-All	043	JOH	005	004	
Holy-Bible---Portuguese---Free-for-All	044	ACT	008	037	
Holy-Bible---Portuguese---Free-for-All	044	ACT	015	034	
Holy-Bible---Portuguese---Free-for-All	044	ACT	024	007	
Holy-Bible---Portuguese---Free-for-All	044	ACT	028	029	
Holy-Bible---Portuguese---Free-for-All	045	ROM	016	024	
Holy-Bible---Portuguese---Free-for-All	064	3JO	001	014	Espero vê-lo muito em breve, para que possamos conversar pessoalmente.
Holy-Bible---Portuguese---Free-for-All	066	REV	012	018	
Holy-Bible---Portuguese---New-Open-Access	040	MAT	017	021	
Holy-Bible---Portuguese---New-Open-Access	040	MAT	018	011	
Holy-Bible---Portuguese---New-Open-Access	041	MAR	007	016	
Holy-Bible---Portuguese---New-Open-Access	041	MAR	009	044	.
Holy-Bible---Portuguese---New-Open-Access	041	MAR	009	046	.
Holy-Bible---Portuguese---New-Open-Access	041	MAR	011	026	.
Holy-Bible---Portuguese---New-Open-Access	041	MAR	015	028	
Holy-Bible---Portuguese---New-Open-Access	042	LUK	017	036	.
Holy-Bible---Portuguese---New-Open-Access	042	LUK	023	017	.
Holy-Bible---Portuguese---New-Open-Access	043	JOH	005	004	
Holy-Bible---Portuguese---New-Open-Access	044	ACT	008	037	--
Holy-Bible---Portuguese---New-Open-Access	044	ACT	028	029	
Holy-Bible---Portuguese---New-Open-Access	045	ROM	016	024	
Holy-Bible---Portuguese---New-Open-Access	064	3JO	001	014	Mas espero te ver em breve, e falaremos face a face.
Holy-Bible---Portuguese---New-Open-Access	066	REV	012	018	Então o dragão se pôs em pé na areia do mar.
Holy-Bible---Portuguese---Open-New-Bible	007	JDG	005	031	Assim, morram, ó Senhor, todos os seus inimigos! Mas os que amam o Senhor brilhem como brilha a força do sol nascente!”
Holy-Bible---Portuguese---Open-New-Bible	009	1SA	020	042	Por fim, Jônatas disse a Davi: “Vá em paz, pois temos jurado um ao outro, em nome do Senhor, dizendo: ‘Seja o Senhor testemunha entre mim e você, entre minha descendência e sua descendência para sempre’ ”.
Holy-Bible---Portuguese---Open-New-Bible	064	3JO	001	014	Pois espero vê-lo em breve, e então teremos muito o que conversar juntos.
Holy-Bible---Portuguese---Portuguese-Trans-Trans	064	3JO	001	014	Em vez disso espero [ir] logo visitá-lo. Então poderemos conversar diretamente.
Holy-Bible---Portuguese---Portuguese-Trans-Trans	066	REV	012	018	O dragão ficou em pé na praia do mar.
Holy-Bible---Portuguese---World-Portuguese-Bible	042	LUK	017	036	
Holy-Bible---Portuguese---World-Portuguese-Bible	044	ACT	008	037	
Holy-Bible---Portuguese---World-Portuguese-Bible	044	ACT	015	034	
Holy-Bible---Portuguese---World-Portuguese-Bible	044	ACT	024	007	
Holy-Bible---Portuguese---World-Portuguese-Bible	045	ROM	016	025	
Holy-Bible---Rakhine---Rakhine-Bible	040	MAT	017	021	
Holy-Bible---Rakhine---Rakhine-Bible	040	MAT	018	011	
Holy-Bible---Rakhine---Rakhine-Bible	040	MAT	021	044	
Holy-Bible---Rakhine---Rakhine-Bible	040	MAT	023	014	
Holy-Bible---Rakhine---Rakhine-Bible	041	MAR	007	016	
Holy-Bible---Rakhine---Rakhine-Bible	041	MAR	009	044	
Holy-Bible---Rakhine---Rakhine-Bible	041	MAR	009	046	
Holy-Bible---Rakhine---Rakhine-Bible	041	MAR	011	026	
Holy-Bible---Rakhine---Rakhine-Bible	041	MAR	015	028	
Holy-Bible---Rakhine---Rakhine-Bible	042	LUK	017	036	
Holy-Bible---Rakhine---Rakhine-Bible	042	LUK	023	017	
Holy-Bible---Rakhine---Rakhine-Bible	043	JOH	005	004	
Holy-Bible---Rakhine---Rakhine-Bible	044	ACT	008	037	
Holy-Bible---Rakhine---Rakhine-Bible	044	ACT	015	034	
Holy-Bible---Rakhine---Rakhine-Bible	044	ACT	024	007	
Holy-Bible---Rakhine---Rakhine-Bible	044	ACT	028	029	
Holy-Bible---Rakhine---Rakhine-Bible	045	ROM	016	024	
Holy-Bible---Rakhine---Rakhine-Bible	064	3JO	001	014	ငါသည် သင့်ပါးသို့ မကြာခင် ရောက်လာ၍ သင်နှင့် မျက်နှာချင်းဆိုင် တွိ့ဆုံကာ စကားပြောဆိုနိုင်လိမ့်မည်ဟု မျှော်လင့်၏။
Holy-Bible---Rakhine---Rakhine-Bible	066	REV	012	018	နဂါးသည် ပင်လယ်ကမ်းခြီတွင် ရပ်နိန်၏။
Holy-Bible---Rangi---Rangi-Bible	064	3JO	001	014	ˆVyeene nookiilaangya kwiiyona tʉrɨ chaangʉ, aho, lʉʉsɨka tʉrɨ miiso kwa miiso.
Holy-Bible---Rangi---Rangi-Bible	066	REV	012	018	Maa re ɨro ramʉʉntaɨra rɨkɨɨma mbarɨmbarɨ ya mayɨya.
Holy-Bible---Reli---Reli-Bible	040	MAT	018	011	
Holy-Bible---Reli---Reli-Bible	064	3JO	001	014	బేగా తొత్తె దిగితందుకు ఎదురుదిగిలించి సెల్లె మూకు మూ కొతలగ్గిమ్మండి.
Holy-Bible---Reli---Reli-Bible	066	REV	012	018	సెతెలె సె రెక్కనె సంగరె తల్లా సప్పొ సొంద్రొ ఒడ్డురె టారెకిరి అచ్చి.
Holy-Bible---Rohingya---Kitabul-Mukaddos-Bible	064	3JO	001	014	Añr ttu acá asé de, añí tuáñre bicí hára dekíyum, aar añára muámuikka ói hotá hoiyúm.
Holy-Bible---Romani---Balkans-Arli-Bible	064	3JO	001	014	nego nadinav man da ka dikhav tut sigate, hem ka vaćera muj mujeja.
Holy-Bible---Romani---Balkans-Arli-Bible	066	REV	012	018	I Aždaja ačhili ki obala e moresiri.
Holy-Bible---Romani-Vlax---Chergash-Luke	064	3JO	001	014	Nego nadiv man kaj sigo dikhav tut thaj kaj askal ćerasa svato jakha ande jakha.
Holy-Bible---Romani-Vlax---Chergash-Luke	066	REV	012	018	Thaj e Aždaja ačhili pe obala e morešći.
Holy-Bible---Romani-Vlax---Gurbet-Luke	064	3JO	001	014	al nadima kaj sigate ka dikhav tut thaj muj mujesa te vaćara.
Holy-Bible---Romani-Vlax---Gurbet-Luke	066	REV	012	018	Tegani i Aždaja ačhili ki obala e moresi.
Holy-Bible---Romanian---Bayash-Luke	042	LUK	017	036	
Holy-Bible---Romanian---Bayash-Luke	042	LUK	023	017	
Holy-Bible---Romanian---Free-Bible	042	LUK	017	036	
Holy-Bible---Romanian---Free-Bible	044	ACT	008	037	
Holy-Bible---Romanian---Free-Bible	044	ACT	015	034	
Holy-Bible---Romanian---Free-Bible	044	ACT	024	007	
Holy-Bible---Rote-Dela---Rote-Dela-Bible	064	3JO	001	014	Huu au hule-huleꞌ fo nda dooꞌ sa na ata tandaa, fo ruꞌa nggita ola-olaꞌ neuꞌ ena.
Holy-Bible---Rote-Dela---Rote-Dela-Bible	066	REV	012	018	Basa ma, mengge-buta a neu nambariiꞌ nangginggio sia tasi suun.
Holy-Bible---Russian---Russian-Synodal-Translation	006	JOS	024	034	В тот день сыны Израилевы, взяв ковчег Божий, носили с собою, и Финеес был священником вместо Елеазара, отца своего, доколе не умер и не был погребен в городе своем Гаваафе.
Holy-Bible---Russian---Russian-Synodal-Translation	006	JOS	024	035	И сыны Израилевы пошли каждый в свое место и в свой город.
Holy-Bible---Russian---Russian-Synodal-Translation	006	JOS	024	036	И стали сыны Израилевы служить Астарте и Астарофу и богам окрестных народов; и предал их Господь в руки Еглона, царя Моавитского, и он владел ими восемнадцать лет.
Holy-Bible---Russian---Russian-Synodal-Translation	009	1SA	020	042	И сказал Ионафан Давиду: иди с миром; а в чем клялись мы оба именем Господа, говоря: “Господь да будет между мною и между тобою и между семенем моим и семенем твоим”, то да будет навеки.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	003	001	Псалом Давида, когда он бежал от Авессалома, сына своего.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	004	001	Начальнику хора. На струнных орудиях. Псалом Давида.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	005	001	Начальнику хора. На духовых орудиях. Псалом Давида.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	006	001	Начальнику хора. На восьмиструнном. Псалом Давида.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	007	001	Плачевная песнь, которую Давид воспел Господу по делу Хуса, из племени Вениаминова.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	008	001	Начальнику хора. На Гефском орудии. Псалом Давида.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	009	001	Начальнику хора. По смерти Лабена. Псалом Давида.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	012	001	Начальнику хора. На восьмиструнном. Псалом Давида.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	013	001	Начальнику хора. Псалом Давида.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	018	001	Начальнику хора. Раба Господня Давида, который произнес слова песни сей к Господу, когда Господь избавил его от рук всех врагов его и от руки Саула. И он сказал:
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	019	001	Начальнику хора. Псалом Давида.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	020	001	Начальнику хора. Псалом Давида.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	021	001	Начальнику хора. Псалом Давида.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	022	001	Начальнику хора. При появлении зари. Псалом Давида.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	030	001	Псалом Давида; песнь при обновлении дома.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	031	001	Начальнику хора. Псалом Давида.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	034	001	Псалом Давида, когда он притворился безумным пред Авимелехом и был изгнан от него и удалился.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	036	001	Начальнику хора. Раба Господня Давида.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	038	001	Псалом Давида. В воспоминание.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	039	001	Начальнику хора, Идифуму. Псалом Давида.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	040	001	Начальнику хора. Псалом Давида.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	041	001	Начальнику хора. Псалом Давида.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	042	001	Начальнику хора. Учение. Сынов Кореевых.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	044	001	Начальнику хора. Учение. Сынов Кореевых.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	045	001	Начальнику хора. На музыкальном орудии Шошан. Учение. Сынов Кореевых. Песнь любви.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	046	001	Начальнику хора. Сынов Кореевых. На музыкальном орудии Аламоф. Песнь.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	047	001	Начальнику хора. Сынов Кореевых. Псалом.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	048	001	Песнь. Псалом. Сынов Кореевых.
Holy-Bible---Russian---Russian-Synodal-Translation	019	PSA	049	001	Начальнику хора. Сынов Кореевых. Псалом.
