# File Name: RAWCHECK.txt
# File Size: 4696076     
# File Date: 08/31/2026 07:39:05
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2026
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	INDEX	BOOK	CHAPTER	VERSE	RAWFIX	TEXT	ORIGINAL
Holy-Bible---Myanmar---Burmese-Common-Bible	001	GEN	044	030	MODIFY	``သို့​ဖြစ်​၍​ကျွန်​တော်​သည်​သူ​ငယ်​မ​ပါ​ဘဲ​နှင့် အ​ဖ​ထံ​သို့​ပြန်​ရောက်​လျှင် အ​ဖ​က​ကျွန်​တော် တို့​နှင့်​အ​တူ​သူ​ငယ်​မ​ပါ​လာ​ကြောင်း​သိ​ရ​သော် သူ​သည်​မု​ချ​သေ​ရ​ပါ​လိမ့်​မည်။	``သို့​ဖြစ်​၍​ကျွန်​တော်​သည်​သူ​ငယ်​မ​ပါ​ဘဲ​နှင့် အ​ဖ​ထံ​သို့​ပြန်​ရောက်​လျှင် အ​ဖ​က​ကျွန်​တော် တို့​နှင့်​အ​တူ​သူ​ငယ်​မ​ပါ​လာ​ကြောင်း​သိ​ရ​သော် သူ​သည်​မု​ချ​သေ​ရ​ပါ​လိမ့်​မည်။ ဖ​ခင်​သည်​ဤ သူ​ငယ်​ကြောင့်​သာ​အ​သက်​ရှင်​လျက်​ရှိ​ပါ​သည်။ ကျွန်​တော်​တို့​သည်​ဖ​ခင်​အို​အား​ယူကြုံး​မ​ရ ဝမ်း​နည်း​လျက်​သေ​စေ​အောင်​ပြု​လုပ်​ရာ​ရောက် ပါ​မည်။-
Holy-Bible---Myanmar---Burmese-Common-Bible	001	GEN	044	031	ADD	ဖ​ခင်​သည်​ဤ သူ​ငယ်​ကြောင့်​သာ​အ​သက်​ရှင်​လျက်​ရှိ​ပါ​သည်။ ကျွန်​တော်​တို့​သည်​ဖ​ခင်​အို​အား​ယူကြုံး​မ​ရ ဝမ်း​နည်း​လျက်​သေ​စေ​အောင်​ပြု​လုပ်​ရာ​ရောက် ပါ​မည်။-	
Holy-Bible---Myanmar---Burmese-Common-Bible	022	SOL	008	004	MODIFY	မိမိချစ်ရာသခင်၌ မြှောင်၍တောထဲက လာ သောထိုသူကား၊ အဘယ်သူ ဖြစ်ပါလိမ့်မည်နည်း။ ငါသည် ရှောက်ချိုပင်အောက်မှာ သင့်ကို နိုးဆော်ခဲ့ပြီ။ ထိုအရပ်၌ သင်၏မိခင်သည် သင့်ကို ပေးစားခဲ့ပြီ။ ိုအရပ်၌ သင့်ကို ဘွားမြင်သောသူသည် သင့်ကို ပေးစားခဲ့ပြီ။	မိမိချစ်ရာသခင်၌ မြှောင်၍တောထဲက လာ သောထိုသူကား၊ အဘယ်သူ ဖြစ်ပါလိမ့်မည်နည်း။
Holy-Bible---Myanmar---Burmese-Common-Bible	022	SOL	008	014	DELETE	ငါသည် ရှောက်ချိုပင်အောက်မှာ သင့်ကို နိုးဆော်ခဲ့ပြီ။ ထိုအရပ်၌ သင်၏မိခင်သည် သင့်ကို ပေးစားခဲ့ပြီ။ ထိုအရပ်၌ သင့်ကို ဘွားမြင်သောသူသည် သင့်ကို ပေးစားခဲ့ပြီ။ ရှောလမုန်မင်းကြီးသည် ခရစ်တော်နှင့်အသင်းတော်၏ မေတ္တာကိုကြောင်းပြု၍ စီရင်ရေးထားသော သီချင်းစာပြီး၏။	
Holy-Bible---Myanmar---Burmese-Common-Bible	035	HAB	003	001	MODIFY	ပျောက်နေ	
Holy-Bible---Myanmar---Burmese-Common-Bible	041	MAR	009	043	MODIFY	သင်​၏​လက်​သည်​သင်​၏​ယုံ​ကြည်​ခြင်း​ကို​ပျက် ပြား​စေ​လျှင် ထို​လက်​ကို​ဖြတ်​ပစ်​လော့။- (လောက်​ကောင်​များ​မ​သေ၊ မီး​မ​ငြိမ်း​ရာ) င​ရဲ​မီး ထဲ​သို့​လက်​နှစ်​ဖက်​အ​စုံ​အ​လင်​နှင့်​ကျ​ရောက် ရ​သည်​ထက်၊ လက်​တစ်​ဖက်​ချို့​တဲ့​လျက်​ထာ​ဝ​ရ အ​သက်​ကို​ရ​ခြင်း​က​သာ​၍​ကောင်း​၏။-	သင်​၏​လက်​သည်​သင်​၏​ယုံ​ကြည်​ခြင်း​ကို​ပျက် ပြား​စေ​လျှင် ထို​လက်​ကို​ဖြတ်​ပစ်​လော့။-
Holy-Bible---Myanmar---Burmese-Common-Bible	041	MAR	009	044	DELETE	(လောက်​ကောင်​များ​မ​သေ၊ မီး​မ​ငြိမ်း​ရာ) င​ရဲ​မီး ထဲ​သို့​လက်​နှစ်​ဖက်​အ​စုံ​အ​လင်​နှင့်​ကျ​ရောက် ရ​သည်​ထက်၊ လက်​တစ်​ဖက်​ချို့​တဲ့​လျက်​ထာ​ဝ​ရ အ​သက်​ကို​ရ​ခြင်း​က​သာ​၍​ကောင်း​၏။-	
Holy-Bible---Myanmar---Burmese-Common-Bible	041	MAR	009	045	MODIFY	သင်​၏​ခြေ​သည်​သင်​၏​ယုံ​ကြည်​ခြင်း​ကို​ပျက် ပြား​စေ​လျှင် ထို​ခြေ​ကို​ဖြတ်​ပစ်​လော့။- သင်​သည်​(လောက်​ကောင်​များ​မ​သေ၊ မီး​မ​ငြိမ်း​ရာ) င​ရဲ​သို့​ခြေ​နှစ်​ဖက်​အ​စုံ​အ​လင်​နှင့်​ကျ​ရ​သည် ထက် ခြေ​တစ်​ဖက်​ချို့​တဲ့​လျက်​ထာ​ဝ​ရ​အ​သက် ကို​ရ​ခြင်း​က​သာ​၍​ကောင်း​၏။-	သင်​၏​ခြေ​သည်​သင်​၏​ယုံ​ကြည်​ခြင်း​ကို​ပျက် ပြား​စေ​လျှင် ထို​ခြေ​ကို​ဖြတ်​ပစ်​လော့။-
Holy-Bible---Myanmar---Burmese-Common-Bible	041	MAR	009	046	DELETE	သင်​သည်​(လောက်​ကောင်​များ​မ​သေ၊ မီး​မ​ငြိမ်း​ရာ) င​ရဲ​သို့​ခြေ​နှစ်​ဖက်​အ​စုံ​အ​လင်​နှင့်​ကျ​ရ​သည် ထက် ခြေ​တစ်​ဖက်​ချို့​တဲ့​လျက်​ထာ​ဝ​ရ​အ​သက် ကို​ရ​ခြင်း​က​သာ​၍​ကောင်း​၏။-	
Holy-Bible---Myanmar---Burmese-Common-Bible	043	JOH	003	014	DELETE	မိ​မိ​အား​ယုံ​ကြည်​သူ​အ​ပေါင်း​တို့​သည် ထာ​ဝ​ရ အ​သက်​ကို​ရ​ရှိ​ကြ​စေ​ရန် လူ​သား​သည်​တော ကန္တာ​ရ​၌​တိုင်​ထိပ်​တွင်​မော​ရှေ​မြှောက်​တင်​ထား သည့်​ကြေး​မြွေ​ရုပ်​ကဲ့​သို့​မြှောက်​တင်​ခြင်း ခံ​ရ​လိမ့်​မည်။-	
Holy-Bible---Myanmar---Burmese-Common-Bible	043	JOH	003	015	ADD	မိ​မိ​အား​ယုံ​ကြည်​သူ​အ​ပေါင်း​တို့​သည် ထာ​ဝ​ရ အ​သက်​ကို​ရ​ရှိ​ကြ​စေ​ရန် လူ​သား​သည်​တော ကန္တာ​ရ​၌​တိုင်​ထိပ်​တွင်​မော​ရှေ​မြှောက်​တင်​ထား သည့်​ကြေး​မြွေ​ရုပ်​ကဲ့​သို့​မြှောက်​တင်​ခြင်း ခံ​ရ​လိမ့်​မည်။-	
Holy-Bible---Myanmar---Burmese-Common-Bible	049	EPH	003	020	MODIFY	ငါ​တို့​စိတ်​နှ​လုံး​ကို​ပြု​ပြင်​တော်​မူ​သော တန်​ခိုး​တော်​အား​ဖြင့် ငါ​တို့​တောင်း​လျှောက် ကြံ​စည်​သ​မျှ​သော​အ​ရာ​တို့​ထက်​သာ​လွန် ပို​မို​၍​ချ​ပေး​တော်​မူ​နိုင်​သော​ဘု​ရား​သ​ခင် သည် အ​သင်း​တော်​အား​ဖြင့်​လည်း​ကောင်း၊ ခ​ရစ်​တော်​ယေ​ရှု​အား​ဖြင့်​လည်း​ကောင်း	ငါ​တို့​စိတ်​နှ​လုံး​ကို​ပြု​ပြင်​တော်​မူ​သော တန်​ခိုး​တော်​အား​ဖြင့် ငါ​တို့​တောင်း​လျှောက် ကြံ​စည်​သ​မျှ​သော​အ​ရာ​တို့​ထက်​သာ​လွန် ပို​မို​၍​ချ​ပေး​တော်​မူ​နိုင်​သော​ဘု​ရား​သ​ခင် သည် အ​သင်း​တော်​အား​ဖြင့်​လည်း​ကောင်း၊ ခ​ရစ်​တော်​ယေ​ရှု​အား​ဖြင့်​လည်း​ကောင်း ထာ​ဝ​စဉ်​ကမ္ဘာ​အ​ဆက်​ဆက်​ဘုန်း​အ​သ​ရေ ထွန်း​တောက်​တော်​မူ​ပါ​စေ​သ​တည်း။ အာ​မင်။
Holy-Bible---Myanmar---Burmese-Common-Bible	049	EPH	003	021	ADD	ထာ​ဝ​စဉ်​ကမ္ဘာ​အ​ဆက်​ဆက်​ဘုန်း​အ​သ​ရေ ထွန်း​တောက်​တော်​မူ​ပါ​စေ​သ​တည်း။ အာ​မင်။	
Holy-Bible---Myanmar---Burmese-Common-Bible	058	HEB	013	020	MODIFY	အ​သက်​တော်​ကို​တင်​လှူ​ပူ​ဇော်​တော်​မူ​ခြင်း အား​ဖြင့် ထာ​ဝ​ရ​ပ​ဋိ​ညာဉ်​တော်​ကို​တံ​ဆိပ် ခတ်​နှိပ်​တော်​မူ​သ​ဖြင့် သိုး​ထိန်း​ကြီး​ဖြစ် တော်​မူ​သော​ငါ​တို့​အ​ရှင်​သ​ခင်​ယေ​ရှု အား​ဘု​ရား​သ​ခင်​သည် သေ​ခြင်း​မှ​ရှင်​ပြန် ထ​မြောက်​စေ​တော်​မူ​ပြီ။ သင်​တို့​သည်​ငြိမ် သက်​ခြင်း​အ​ရှင်​ဘု​ရား​သ​ခင်​၏​အ​လို တော်​ကို​လိုက်​လျှောက်​နိုင်​ကြ​စေ​ရန် ကိုယ် တော်​သည်​သင်​တို့​အား​ကောင်း​မြတ်​သော အ​ရာ​ဟူ​သ​မျှ​ကို​ချ​ပေး​တော်​မူ​ပါ​စေ သော။	အ​သက်​တော်​ကို​တင်​လှူ​ပူ​ဇော်​တော်​မူ​ခြင်း အား​ဖြင့် ထာ​ဝ​ရ​ပ​ဋိ​ညာဉ်​တော်​ကို​တံ​ဆိပ် ခတ်​နှိပ်​တော်​မူ​သ​ဖြင့် သိုး​ထိန်း​ကြီး​ဖြစ် တော်​မူ​သော​ငါ​တို့​အ​ရှင်​သ​ခင်​ယေ​ရှု အား​ဘု​ရား​သ​ခင်​သည် သေ​ခြင်း​မှ​ရှင်​ပြန် ထ​မြောက်​စေ​တော်​မူ​ပြီ။ သင်​တို့​သည်​ငြိမ် သက်​ခြင်း​အ​ရှင်​ဘု​ရား​သ​ခင်​၏​အ​လို တော်​ကို​လိုက်​လျှောက်​နိုင်​ကြ​စေ​ရန် ကိုယ် တော်​သည်​သင်​တို့​အား​ကောင်း​မြတ်​သော အ​ရာ​ဟူ​သ​မျှ​ကို​ချ​ပေး​တော်​မူ​ပါ​စေ သော။ ကိုယ်​တော်​သည်​မိ​မိ​နှစ်​သက်​တော် မူ​ဖွယ်​ရာ​ကို ငါ​တို့​၌​ယေ​ရှု​ခ​ရစ်​အား ဖြင့်​ပြု​တော်​မူ​ပါ​စေ​သော။ ခ​ရစ်​တော် သည်​ကမ္ဘာ​အ​ဆက်​ဆက် ဘုန်း​အ​သ​ရေ ထွန်း​တောက်​တော်​မူ​ပါ​သ​တည်း။ အာ​မင်။
